mah_id,il,ilce,mahalle_adi,risk_score_pred,risk_class_5_pred,risk_label_pred,risk_proba_c1,risk_proba_c2,risk_proba_c3,risk_proba_c4,risk_proba_c5,vs30,population,building_count
40309,Istanbul,Fatih,Beyazit Mahallesi̇,0.5607,4,Very High,0.0002,0.0012,0.0064,0.9911,0.0012,341.62,48,378
40310,Istanbul,Fatih,Bi̇nbi̇rdi̇rek Mahallesi̇,0.5242,4,Very High,0.0002,0.001,0.0095,0.9881,0.0012,365.71,1312,285
40311,Istanbul,Fatih,Cankurtaran Mahallesi̇,0.4262,3,High,0.0007,0.048,0.9299,0.0193,0.0021,448.69,1052,594
40312,Istanbul,Fatih,Demi̇rtaş Mahallesi̇,0.3053,2,High,0.1684,0.7459,0.0539,0.0292,0.0026,599.7,268,323
40313,Istanbul,Fatih,Emi̇n Si̇nan Mahallesi̇,0.5037,4,Very High,0.0007,0.0023,0.0693,0.9272,0.0005,341.9,8460,333
40314,Istanbul,Fatih,Haci Kadin Mahallesi̇,0.4605,3,Very High,0.0004,0.004,0.961,0.033,0.0017,406.29,223,226
40315,Istanbul,Fatih,Hobyar Mahallesi̇,0.2974,2,Medium,0.142,0.7224,0.0713,0.0627,0.0016,572.71,89,513
40316,Istanbul,Fatih,Hoca Giyasetti̇n Mahallesi̇,0.4679,3,Very High,0.0008,0.0136,0.8752,0.1077,0.0027,383.0,468,284
40317,Istanbul,Fatih,Hocapaşa Mahallesi̇,0.2662,1,Medium,0.8823,0.0989,0.0102,0.0079,0.0007,574.96,287,387
40318,Istanbul,Fatih,Kemalpaşa Mahallesi̇,0.4407,3,Very High,0.0005,0.0019,0.9476,0.0484,0.0017,390.19,603,371
40319,Istanbul,Fatih,Kalenderhane Mahallesi̇,0.5403,4,Very High,0.0001,0.0004,0.0007,0.9984,0.0005,351.31,2143,110
40320,Istanbul,Fatih,Kati̇p Kasim Mahallesi̇,0.514,4,Very High,0.0002,0.0017,0.0218,0.9736,0.0027,381.34,1275,529
40321,Istanbul,Fatih,Küçük Ayasofya Mahallesi̇,0.5373,4,Very High,0.0001,0.001,0.0048,0.9925,0.0016,358.68,1510,684
40322,Istanbul,Fatih,Mercan Mahallesi̇,0.2694,1,Medium,0.8278,0.1217,0.0431,0.0069,0.0005,585.04,100,410
40323,Istanbul,Fatih,Mesi̇hpaşa Mahallesi̇,0.4336,3,Very High,0.0007,0.0061,0.9234,0.0682,0.0016,406.14,110,268
40324,Istanbul,Fatih,Mi̇mar Hayretti̇n Mahallesi̇,0.5517,4,Very High,0.0002,0.0012,0.006,0.9916,0.001,341.62,482,631
40325,Istanbul,Fatih,Mi̇mar Kemaletti̇n Mahallesi̇,0.4923,3,Very High,0.0005,0.0036,0.9057,0.0879,0.0023,385.74,243,482
40326,Istanbul,Fatih,Molla Fenari̇ Mahallesi̇,0.5022,4,Very High,0.001,0.0039,0.0383,0.9557,0.0011,357.06,86,491
40327,Istanbul,Fatih,Molla Hüsrev Mahallesi̇,0.5174,4,Very High,0.0004,0.004,0.0149,0.9797,0.0009,344.36,937,181
40328,Istanbul,Fatih,Muhsi̇ne Hatun Mahallesi̇,0.5099,4,Very High,0.0004,0.0025,0.0135,0.9823,0.0014,361.36,1319,422
40329,Istanbul,Fatih,Ni̇şanca Mahallesi̇,0.488,3,Very High,0.0006,0.0036,0.8328,0.161,0.0021,389.79,4056,687
40330,Istanbul,Fatih,Rüstempaşa Mahallesi̇,0.2642,1,Medium,0.9515,0.0424,0.0047,0.0013,0.0002,600.0,230,172
40331,Istanbul,Fatih,Saraç İshak Mahallesi̇,0.5117,4,Very High,0.0004,0.0028,0.0144,0.9809,0.0015,351.5,827,299
40333,Istanbul,Fatih,Sultan Ahmet Mahallesi̇,0.46,3,Very High,0.0008,0.0058,0.9358,0.0559,0.0017,405.94,470,365
40334,Istanbul,Fatih,Sururi̇ Mahallesi̇,0.2885,2,Medium,0.0319,0.915,0.0453,0.0072,0.0006,518.67,40,288
40335,Istanbul,Fatih,Süleymani̇ye Mahallesi̇,0.332,2,High,0.0079,0.7746,0.1963,0.0202,0.001,482.81,640,296
40336,Istanbul,Fatih,Şehsuvar Bey Mahallesi̇,0.5309,4,Very High,0.0001,0.0003,0.0083,0.9912,0.0003,362.33,1750,521
40337,Istanbul,Fatih,Tahtakale Mahallesi̇,0.4247,3,High,0.0045,0.0191,0.9692,0.0068,0.0004,425.69,13,322
40338,Istanbul,Fatih,Taya Hatun Mahallesi̇,0.3789,3,High,0.002,0.0975,0.8959,0.0043,0.0003,461.72,85,309
40339,Istanbul,Fatih,Yavuz Si̇nan Mahallesi̇,0.2955,2,Medium,0.1096,0.8256,0.058,0.0052,0.0016,540.29,251,190
40340,Istanbul,Esenler,Çi̇fte Havuzlar Mahallesi̇,0.5789,4,Very High,0.0001,0.0006,0.0041,0.9731,0.0221,307.02,2108,271
40341,Istanbul,Esenler,Mi̇mar Si̇nan Mahallesi̇,0.4515,3,Very High,0.0002,0.0043,0.9825,0.0119,0.0011,388.83,13184,727
40342,Istanbul,Esenler,Davutpaşa Mahallesi̇,0.5858,4,Very High,0.0,0.0003,0.0009,0.9901,0.0087,290.67,15622,1001
40343,Istanbul,Esenler,Ni̇ne Hatun Mahallesi̇,0.5841,4,Very High,0.0,0.0001,0.0005,0.9972,0.0023,320.83,39295,1761
40344,Istanbul,Esenler,Namik Kemal Mahallesi̇,0.3345,2,High,0.0085,0.8876,0.0897,0.0127,0.0015,504.32,15704,884
40345,Istanbul,Esenler,Fevzi̇ Çakmak Mahallesi̇,0.5491,4,Very High,0.0001,0.0004,0.0665,0.9313,0.0016,326.14,30675,1325
40346,Istanbul,Esenler,Kazim Karabeki̇r Mahallesi̇,0.4615,3,Very High,0.0001,0.0005,0.9874,0.0115,0.0005,403.58,33766,1499
40347,Istanbul,Esenler,Menderes Mahallesi̇,0.5461,4,Very High,0.0003,0.001,0.0064,0.9783,0.014,321.68,30677,1362
40348,Istanbul,Esenler,Bi̇rli̇k Mahallesi̇,0.513,4,Very High,0.0002,0.001,0.0778,0.9187,0.0024,344.91,26141,1747
40349,Istanbul,Esenler,Yavuz Seli̇m Mahallesi̇,0.4321,4,Very High,0.0009,0.0247,0.0098,0.9623,0.0024,439.73,3471,273
40350,Istanbul,Esenler,Fati̇h Mahallesi̇,0.5004,3,Very High,0.0001,0.0005,0.8776,0.1208,0.001,389.36,40838,2086
40351,Istanbul,Esenler,Tuna Mahallesi̇,0.5527,4,Very High,0.0002,0.0011,0.021,0.9727,0.005,313.94,30909,2114
40352,Istanbul,Esenler,Kemer Mahallesi̇,0.4851,3,Very High,0.0005,0.0058,0.9219,0.0678,0.004,376.55,21571,1369
40353,Istanbul,Esenler,Turgut Rei̇s Mahallesi̇,0.4413,3,Very High,0.0005,0.0068,0.9525,0.0363,0.0038,384.02,43080,2540
40354,Istanbul,Esenler,Atişalani Mahallesi̇,0.4532,3,Very High,0.0002,0.0121,0.9361,0.0499,0.0017,383.03,33180,1867
40355,Istanbul,Esenler,Oruçrei̇s Mahallesi̇,0.4972,3,Very High,0.0003,0.0066,0.9365,0.0526,0.004,344.81,33595,2835
40356,Istanbul,Sultangazi,Eski̇ Habi̇pler Mahallesi̇,0.396,3,High,0.0008,0.0413,0.9517,0.0032,0.003,295.17,13811,769
40357,Istanbul,Başakşehir,Başak Mahallesi̇,0.4379,3,Very High,0.0002,0.021,0.9686,0.0085,0.0017,369.68,70658,1438
40358,Istanbul,Eyüpsultan,Akşemsetti̇n Mahallesi̇,0.4389,4,Very High,0.0001,0.0006,0.0014,0.9972,0.0007,384.61,38332,2090
40359,Istanbul,Eyüpsultan,Ali̇beyköy Mahallesi̇,0.4075,3,High,0.0002,0.0577,0.9214,0.0188,0.0019,385.84,13392,1545
40360,Istanbul,Eyüpsultan,Çirçir Mahallesi̇,0.3471,2,High,0.0012,0.9731,0.023,0.0022,0.0006,451.67,37557,2363
40361,Istanbul,Eyüpsultan,Defterdar Mahallesi̇,0.4703,3,Very High,0.0002,0.0083,0.9115,0.0704,0.0096,396.34,4461,907
40362,Istanbul,Eyüpsultan,Düğmeci̇ler Mahallesi̇,0.3064,2,High,0.0077,0.9774,0.0139,0.0005,0.0005,494.44,17564,1110
40363,Istanbul,Eyüpsultan,Emni̇yettepe Mahallesi̇,0.4739,3,Very High,0.0001,0.0027,0.9825,0.0135,0.0011,318.68,10637,972
40364,Istanbul,Eyüpsultan,Esentepe Mahallesi̇,0.4837,4,Very High,0.0003,0.0009,0.0117,0.9793,0.0079,375.93,22014,1423
40365,Istanbul,Eyüpsultan,Merkez Mahallesi̇,0.4095,3,High,0.0016,0.0407,0.8717,0.0814,0.0046,403.37,11706,1094
40366,Istanbul,Eyüpsultan,Güzeltepe Mahallesi̇,0.4005,4,High,0.0007,0.0025,0.0031,0.993,0.0008,405.69,33653,2393
40367,Istanbul,Eyüpsultan,İslambey Mahallesi̇,0.3986,3,High,0.001,0.0561,0.8779,0.0589,0.006,423.66,16075,1820
40368,Istanbul,Eyüpsultan,Karadolap Mahallesi̇,0.3909,2,High,0.0003,0.9784,0.0201,0.001,0.0003,433.99,31804,2404
40369,Istanbul,Eyüpsultan,Mi̇mar Si̇nan Mahallesi̇,0.2647,2,Medium,0.0801,0.8737,0.0107,0.0347,0.0009,478.43,7490,893
40370,Istanbul,Eyüpsultan,Mi̇thatpaşa Mahallesi̇,0.3357,2,High,0.005,0.9558,0.026,0.0091,0.0041,366.77,8909,1526
40371,Istanbul,Eyüpsultan,Ni̇şanci Mahallesi̇,0.3303,2,High,0.0018,0.9323,0.0643,0.0012,0.0004,479.29,15119,1658
40372,Istanbul,Eyüpsultan,Rami̇ Cuma Mahallesi̇,0.2959,2,Medium,0.0139,0.9805,0.0043,0.0004,0.0008,499.17,14715,763
40373,Istanbul,Eyüpsultan,Rami̇ Yeni̇ Mahallesi̇,0.4126,3,High,0.0001,0.0178,0.9811,0.0006,0.0004,406.29,14824,979
40374,Istanbul,Eyüpsultan,Sakarya Mahallesi̇,0.3296,2,High,0.0029,0.9938,0.0029,0.0002,0.0003,448.67,10770,1156
40375,Istanbul,Eyüpsultan,Si̇lahtarağa Mahallesi̇,0.3577,2,High,0.0025,0.9932,0.0036,0.0004,0.0004,439.8,10158,1041
40376,Istanbul,Eyüpsultan,Topçular Mahallesi̇,0.4703,3,Very High,0.0001,0.0037,0.9923,0.0034,0.0005,407.89,5142,1202
40377,Istanbul,Sultangazi,Yayla Mahallesi̇,0.2807,2,Medium,0.0497,0.9464,0.0035,0.0002,0.0002,425.56,7963,1347
40378,Istanbul,Eyüpsultan,Yeşi̇lpinar Mahallesi̇,0.4811,3,Very High,0.0004,0.009,0.9729,0.0139,0.0038,317.83,38486,1630
40379,Istanbul,Eyüpsultan,Göktürk Merkez Mahallesi̇,0.3699,2,High,0.0235,0.7029,0.1737,0.083,0.0169,372.66,39235,3037
40387,Istanbul,Fatih,Seyyi̇d Ömer Mahallesi̇,0.5555,4,Very High,0.0,0.0001,0.0015,0.9971,0.0012,366.0,23649,1473
40390,Istanbul,Fatih,Koca Mustafapaşa Mahallesi̇,0.5323,4,Very High,0.0002,0.0012,0.0453,0.9467,0.0066,418.89,18471,1747
40397,Istanbul,Fatih,İskenderpaşa Mahallesi̇,0.528,4,Very High,0.0,0.0001,0.002,0.9975,0.0004,366.15,11316,1204
40422,Istanbul,Fatih,Dervi̇ş Ali̇ Mahallesi̇,0.5048,4,Very High,0.0001,0.0008,0.0037,0.9941,0.0012,368.14,16725,1624
40449,Istanbul,Gaziosmanpaşa,Yildiztabya Mahallesi̇,0.4838,3,Very High,0.0002,0.0038,0.9794,0.0142,0.0024,335.9,23883,2018
40450,Istanbul,Gaziosmanpaşa,Pazari̇çi̇ Mahallesi̇,0.2629,2,Medium,0.0882,0.9056,0.0036,0.0009,0.0018,517.71,11550,1414
40451,Istanbul,Gaziosmanpaşa,Karlitepe Mahallesi̇,0.4735,5,Very High,0.0002,0.0028,0.0002,0.0014,0.9955,442.15,19021,1080
40452,Istanbul,Gaziosmanpaşa,Yeni̇doğan Mahallesi̇,0.3833,3,High,0.0005,0.0706,0.9242,0.0043,0.0005,385.05,7570,1275
40453,Istanbul,Gaziosmanpaşa,Sarigöl Mahallesi̇,0.4704,3,Very High,0.0002,0.0086,0.9618,0.024,0.0053,363.29,24933,2194
40454,Istanbul,Gaziosmanpaşa,Bağlarbaşi Mahallesi̇,0.3738,2,High,0.0003,0.912,0.0844,0.0028,0.0005,433.58,28425,1727
40455,Istanbul,Gaziosmanpaşa,Merkez Mahallesi̇,0.4188,3,High,0.0002,0.0176,0.9574,0.0234,0.0014,403.37,30063,2354
40456,Istanbul,Gaziosmanpaşa,Şemsi̇paşa Mahallesi̇,0.3932,2,High,0.0047,0.913,0.045,0.029,0.0082,427.93,24656,1306
40457,Istanbul,Gaziosmanpaşa,Fevzi̇ Çakmak Mahallesi̇,0.454,3,Very High,0.0004,0.0041,0.9853,0.0088,0.0014,334.85,23068,1025
40458,Istanbul,Gaziosmanpaşa,Hürri̇yet Mahallesi̇,0.3008,2,High,0.0068,0.956,0.0341,0.0021,0.001,487.64,27363,1558
40459,Istanbul,Gaziosmanpaşa,Barbaros Hayretti̇n Paşa Mahallesi̇,0.3963,2,High,0.0017,0.7897,0.1948,0.0115,0.0023,434.21,47627,2847
40460,Istanbul,Gaziosmanpaşa,Yeni̇ Mahalle Mahallesi̇,0.4776,4,Very High,0.0002,0.0056,0.0047,0.9882,0.0013,428.5,35600,1984
40461,Istanbul,Gaziosmanpaşa,Kazim Karabeki̇r Mahallesi̇,0.4217,3,High,0.0005,0.0366,0.9532,0.0066,0.0031,403.58,42953,2121
40462,Istanbul,Gaziosmanpaşa,Mevlana Mahallesi̇,0.3498,2,High,0.0032,0.956,0.0368,0.0005,0.0035,417.67,23306,714
40463,Istanbul,Gaziosmanpaşa,Karayollari Mahallesi̇,0.5864,5,Very High,0.0,0.0002,0.001,0.0012,0.9977,307.61,38738,2394
40464,Istanbul,Gaziosmanpaşa,Karadeni̇z Mahallesi̇,0.4363,3,Very High,0.0011,0.0659,0.846,0.0818,0.0051,399.61,71175,3272
40465,Istanbul,Sultangazi,Cumhuri̇yet Mahallesi̇,0.3562,2,High,0.0005,0.9178,0.0806,0.0004,0.0006,366.08,14173,677
40466,Istanbul,Sultangazi,Yunus Emre Mahallesi̇,0.2664,1,Medium,0.4825,0.458,0.0208,0.0335,0.0052,503.14,52061,1916
40467,Istanbul,Sultangazi,75 Yil Mahallesi̇,0.3339,2,High,0.0014,0.9651,0.0323,0.0008,0.0004,426.51,31726,1412
40468,Istanbul,Sultangazi,Zübeyde Hanim Mahallesi̇,0.2899,2,Medium,0.0543,0.9304,0.0122,0.0023,0.0009,478.1,31350,3096
40469,Istanbul,Sultangazi,Gazi̇ Mahallesi̇,0.4056,2,High,0.0006,0.8604,0.1359,0.002,0.0012,400.16,34866,2087
40470,Istanbul,Sultangazi,Esentepe Mahallesi̇,0.4179,3,High,0.0007,0.0288,0.9571,0.0112,0.0022,375.93,63070,3535
40471,Istanbul,Sultangazi,50 Yil Mahallesi̇,0.4682,3,Very High,0.0005,0.0233,0.9247,0.048,0.0034,371.37,69818,4113
40472,Istanbul,Sultangazi,Sultançi̇ftli̇ği̇ Mahallesi̇,0.2909,2,Medium,0.0258,0.9453,0.0267,0.0012,0.001,446.74,37567,2203
40473,Istanbul,Sultangazi,Uğur Mumcu Mahallesi̇,0.4526,3,Very High,0.0003,0.0048,0.9874,0.0067,0.0008,327.82,41299,2557
40474,Istanbul,Sultangazi,Cebeci̇ Mahallesi̇,0.4143,3,High,0.0016,0.0868,0.8932,0.0159,0.0025,402.85,59635,4519
40475,Istanbul,Sultangazi,İsmetpaşa Mahallesi̇,0.4451,3,Very High,0.0008,0.0263,0.9389,0.0266,0.0073,343.01,54197,3045
40476,Istanbul,Sultangazi,Malkoçoğlu Mahallesi̇,0.3917,3,High,0.0017,0.1413,0.8478,0.0052,0.0041,322.68,13077,768
40477,Istanbul,Sultangazi,Habi̇bler Mahallesi̇,0.2564,2,Medium,0.0766,0.9098,0.0068,0.0052,0.0016,443.65,7988,1903
40478,Istanbul,Arnavutköy,Arnavutköy Merkez Mahallesi̇,0.3694,2,High,0.0032,0.9697,0.0211,0.0013,0.0046,398.99,23116,1274
40479,Istanbul,Arnavutköy,İslambey Mahallesi̇,0.2251,1,Low,0.9792,0.0185,0.0011,0.0005,0.0006,507.93,27179,1665
40480,Istanbul,Arnavutköy,Yavuz Seli̇m Mahallesi̇,0.3213,2,High,0.0018,0.9574,0.04,0.0003,0.0004,439.73,12961,1172
40481,Istanbul,Arnavutköy,İmrahor Mahallesi̇,0.344,2,High,0.033,0.8998,0.0444,0.0131,0.0097,378.99,12088,1612
40482,Istanbul,Arnavutköy,Atatürk Mahallesi̇,0.3188,2,High,0.0305,0.9673,0.0007,0.0006,0.001,409.52,10566,781
40483,Istanbul,Arnavutköy,Boğazköy İsti̇klal Mahallesi̇,0.3533,2,High,0.0014,0.9762,0.02,0.0017,0.0007,386.11,12829,1494
40484,Istanbul,Arnavutköy,Yunus Emre Mahallesi̇,0.2546,1,Medium,0.9448,0.0499,0.0034,0.0012,0.0007,503.14,20245,1500
40485,Istanbul,Arnavutköy,Mavi̇göl Mahallesi̇,0.3485,2,High,0.0028,0.9853,0.0075,0.002,0.0025,379.21,10249,940
40486,Istanbul,Arnavutköy,Hi̇cret Mahallesi̇,0.3489,2,High,0.012,0.9143,0.0567,0.0113,0.0057,337.59,4141,334
40487,Istanbul,Arnavutköy,Bolluca Mahallesi̇,0.3342,2,High,0.0065,0.9766,0.0121,0.0029,0.002,350.15,8446,763
40488,Istanbul,Arnavutköy,Karlibayir Mahallesi̇,0.4549,5,Very High,0.0001,0.0009,0.0005,0.0016,0.9969,402.73,11086,1134
40489,Istanbul,Arnavutköy,Haraççi Mahallesi̇,0.3772,3,High,0.0045,0.2375,0.7277,0.0106,0.0197,366.8,11474,1435
40490,Istanbul,Arnavutköy,Adnan Menderes Mahallesi̇,0.3233,2,High,0.0027,0.9955,0.0009,0.0005,0.0004,389.23,4693,365
40491,Istanbul,Arnavutköy,Mehmet Aki̇f Ersoy Mahallesi̇,0.251,2,Medium,0.0406,0.9489,0.0097,0.0006,0.0003,415.61,7429,473
40492,Istanbul,Arnavutköy,Taşoluk Mahallesi̇,0.3113,2,High,0.0219,0.9742,0.0025,0.0007,0.0007,413.13,10345,786
40493,Istanbul,Arnavutköy,Mareşal Fevzi̇ Çakmak Mahallesi̇,0.3383,2,High,0.0026,0.9775,0.0153,0.0025,0.0021,367.57,7116,908
40494,Istanbul,Arnavutköy,Çi̇li̇ngi̇r Mahallesi̇,0.3378,2,High,0.0054,0.9887,0.0035,0.0015,0.0008,403.73,12000,491
40495,Istanbul,Arnavutköy,Fati̇h Mahallesi̇,0.3397,2,High,0.0022,0.9716,0.0235,0.0015,0.0012,389.36,3986,417
40496,Istanbul,Güngören,Merkez Mahallesi̇,0.5288,4,Very High,0.0,0.0001,0.0363,0.9625,0.001,403.37,41855,1501
40497,Istanbul,Güngören,Akincilar Mahallesi̇,0.5397,4,Very High,0.0001,0.0003,0.0008,0.9975,0.0013,342.74,18844,689
40498,Istanbul,Güngören,Gençosman Mahallesi̇,0.5888,4,Very High,0.0,0.0001,0.0026,0.997,0.0003,320.34,41115,1247
40499,Istanbul,Güngören,Güneştepe Mahallesi̇,0.5706,4,Very High,0.0,0.0001,0.0003,0.9988,0.0009,350.54,46642,1667
40500,Istanbul,Güngören,Güven Mahallesi̇,0.5138,4,Very High,0.0,0.0001,0.0047,0.9947,0.0005,389.06,15026,643
40501,Istanbul,Güngören,Haznedar Mahallesi̇,0.583,4,Very High,0.0,0.0,0.0001,0.9984,0.0014,360.09,18782,812
40502,Istanbul,Güngören,Mareşal Çakmak Mahallesi̇,0.5653,4,Very High,0.0001,0.0001,0.0006,0.9912,0.008,337.16,28316,1097
40503,Istanbul,Güngören,Sanayi̇ Mahallesi̇,0.5536,4,Very High,0.0,0.0001,0.0006,0.9958,0.0035,352.72,11611,1260
40504,Istanbul,Güngören,Abdurrahman Nafi̇z Gürman Mahallesi̇,0.5491,4,Very High,0.0001,0.0002,0.0039,0.9948,0.0011,377.13,20864,525
40505,Istanbul,Güngören,Tozkoparan Mahallesi̇,0.57,4,Very High,0.0001,0.0005,0.0037,0.9882,0.0075,335.61,13387,585
40506,Istanbul,Güngören,Mehmet Nesi̇h Özmen Mahallesi̇,0.5617,4,Very High,0.0001,0.0002,0.0017,0.9936,0.0045,352.08,8389,888
40507,Istanbul,Kadıköy,Rasi̇mpaşa Mahallesi̇,0.4281,3,High,0.0003,0.0019,0.9728,0.0241,0.0008,380.85,12086,1609
40508,Istanbul,Kadıköy,Koşuyolu Mahallesi̇,0.3646,2,High,0.0047,0.8195,0.1476,0.027,0.0012,423.2,6660,1144
40509,Istanbul,Kadıköy,Acibadem Mahallesi̇,0.5153,4,Very High,0.0003,0.0013,0.009,0.9567,0.0327,374.5,28600,1320
40510,Istanbul,Kadıköy,Hasanpaşa Mahallesi̇,0.4972,4,Very High,0.0001,0.0002,0.0065,0.9926,0.0006,354.14,15918,1282
40511,Istanbul,Kadıköy,Osmanağa Mahallesi̇,0.504,4,Very High,0.0002,0.0008,0.056,0.9425,0.0005,325.88,7497,1521
40512,Istanbul,Kadıköy,Caferağa Mahallesi̇,0.5297,4,Very High,0.0001,0.0004,0.0135,0.9856,0.0004,307.54,21350,2250
40513,Istanbul,Kadıköy,Zühtüpaşa Mahallesi̇,0.506,3,Very High,0.0002,0.0006,0.8605,0.1378,0.0008,342.07,7903,527
40514,Istanbul,Kadıköy,Fenerbahçe Mahallesi̇,0.3922,3,High,0.0009,0.0372,0.9569,0.0047,0.0003,410.64,20571,1115
40515,Istanbul,Kadıköy,Feneryolu Mahallesi̇,0.4263,3,High,0.0011,0.012,0.9597,0.0238,0.0034,365.45,25300,875
40516,Istanbul,Kadıköy,Eği̇ti̇m Mahallesi̇,0.5269,4,Very High,0.0001,0.0007,0.0239,0.9738,0.0014,321.69,12988,1329
40517,Istanbul,Kadıköy,Fi̇ki̇rtepe Mahallesi̇,0.5177,4,Very High,0.0001,0.0002,0.0111,0.9877,0.0009,341.33,12305,1035
40518,Istanbul,Kadıköy,Dumlupinar Mahallesi̇,0.5092,4,Very High,0.0001,0.0002,0.0394,0.9601,0.0003,336.09,10170,791
40519,Istanbul,Kadıköy,Merdi̇venköy Mahallesi̇,0.5369,4,Very High,0.0001,0.0006,0.0313,0.9669,0.0011,260.17,30620,1567
40520,Istanbul,Kadıköy,Göztepe Mahallesi̇,0.4382,3,Very High,0.0001,0.0014,0.9911,0.0068,0.0006,392.93,38613,1354
40521,Istanbul,Kadıköy,Caddebostan Mahallesi̇,0.4054,3,High,0.0004,0.0044,0.9849,0.0101,0.0002,388.33,20209,1029
40522,Istanbul,Kadıköy,Suadi̇ye Mahallesi̇,0.4168,3,High,0.0003,0.0061,0.9902,0.0024,0.0011,389.93,25697,1218
40523,Istanbul,Kadıköy,Bostanci Mahallesi̇,0.4231,3,High,0.0002,0.0059,0.981,0.0117,0.0011,407.37,32415,1365
40524,Istanbul,Kadıköy,Erenköy Mahallesi̇,0.4209,3,High,0.0002,0.0045,0.9902,0.0047,0.0004,380.33,34438,1063
40525,Istanbul,Kadıköy,Sahrayicedi̇t Mahallesi̇,0.4359,3,Very High,0.0003,0.0139,0.9704,0.0139,0.0016,362.93,30112,853
40526,Istanbul,Ataşehir,Yeni̇sahra Mahallesi̇,0.4801,3,Very High,0.0004,0.0067,0.9199,0.0704,0.0026,335.22,9429,1424
40527,Istanbul,Ataşehir,Barbaros Mahallesi̇,0.3694,3,High,0.0002,0.0555,0.9229,0.0213,0.0002,419.54,30731,1892
40528,Istanbul,Kadıköy,19 Mayis Mahallesi̇,0.4419,3,Very High,0.0001,0.0019,0.9959,0.0015,0.0006,337.59,31864,954
40529,Istanbul,Kadıköy,Kozyataği Mahallesi̇,0.3958,3,High,0.0009,0.0375,0.955,0.0044,0.0021,400.22,36873,1009
40530,Istanbul,Ataşehir,İçerenköy Mahallesi̇,0.4753,4,Very High,0.0002,0.0012,0.0633,0.9346,0.0007,373.15,70199,4622
40531,Istanbul,Ataşehir,Küçükbakkalköy Mahallesi̇,0.4242,3,High,0.0001,0.0052,0.9755,0.0188,0.0002,370.93,29256,1727
40533,Istanbul,Ataşehir,Kayişdaği Mahallesi̇,0.4375,3,Very High,0.0002,0.0048,0.9857,0.0089,0.0004,380.91,41962,2978
40534,Istanbul,Ataşehir,İnönü Mahallesi̇,0.426,3,High,0.0002,0.0103,0.9852,0.0027,0.0014,389.62,31442,1421
40535,Istanbul,Kağıthane,Çağlayan Mahallesi̇,0.3062,2,High,0.0059,0.9918,0.0014,0.0007,0.0003,470.66,30545,2145
40536,Istanbul,Kağıthane,Çeli̇ktepe Mahallesi̇,0.2795,2,Medium,0.0461,0.9521,0.0008,0.0005,0.0005,469.01,31829,2226
40537,Istanbul,Kağıthane,Emni̇yet Evleri̇ Mahallesi̇,0.3189,2,High,0.0045,0.9854,0.0093,0.0003,0.0004,388.42,8457,484
40538,Istanbul,Kağıthane,Gültepe Mahallesi̇,0.2474,2,Medium,0.1023,0.8969,0.0006,0.0001,0.0002,463.69,13819,1150
40539,Istanbul,Kağıthane,Gürsel Mahallesi̇,0.3396,2,High,0.0009,0.9924,0.0057,0.0006,0.0004,459.34,29569,2012
40540,Istanbul,Kağıthane,Harmantepe Mahallesi̇,0.2402,1,Medium,0.9258,0.0552,0.0034,0.0126,0.003,508.86,21137,1734
40541,Istanbul,Kağıthane,Hami̇di̇ye Mahallesi̇,0.4216,3,High,0.0005,0.0088,0.982,0.0066,0.0022,364.22,40778,1320
40542,Istanbul,Kağıthane,Hürri̇yet Mahallesi̇,0.242,1,Medium,0.945,0.0544,0.0003,0.0003,0.0001,487.64,20081,1606
40543,Istanbul,Kağıthane,Merkez Mahallesi̇,0.394,2,High,0.0018,0.7099,0.273,0.0129,0.0024,403.37,33977,1896
40544,Istanbul,Kağıthane,Mehmet Aki̇f Ersoy Mahallesi̇,0.277,2,Medium,0.0101,0.96,0.0281,0.0015,0.0003,447.23,12173,962
40545,Istanbul,Kağıthane,Nurtepe Mahallesi̇,0.4669,3,Very High,0.0001,0.0103,0.9853,0.0026,0.0018,353.73,26457,1464
40546,Istanbul,Kağıthane,Ortabayir Mahallesi̇,0.3819,2,High,0.0013,0.9208,0.0762,0.0003,0.0013,377.21,22073,1535
40547,Istanbul,Kağıthane,Sultan Seli̇m Mahallesi̇,0.2689,2,Medium,0.0523,0.9403,0.0063,0.0006,0.0005,462.19,35444,2110
40548,Istanbul,Kağıthane,Seyrantepe Mahallesi̇,0.3816,2,High,0.0012,0.7663,0.2255,0.0013,0.0057,377.84,23745,1467
40549,Istanbul,Kağıthane,Şi̇ri̇ntepe Mahallesi̇,0.2368,1,Medium,0.9616,0.0365,0.0008,0.0003,0.0009,515.28,22049,1306
40550,Istanbul,Kağıthane,Talatpaşa Mahallesi̇,0.3468,2,High,0.0017,0.9058,0.0901,0.002,0.0004,418.61,32931,2344
40551,Istanbul,Kağıthane,Telsi̇zler Mahallesi̇,0.3108,2,High,0.0032,0.9948,0.0018,0.0,0.0001,421.3,11251,964
40552,Istanbul,Kağıthane,Yahya Kemal Mahallesi̇,0.2711,2,Medium,0.0173,0.979,0.0034,0.0001,0.0002,475.66,16716,1263
40553,Istanbul,Kağıthane,Yeşi̇lce Mahallesi̇,0.2731,2,Medium,0.0539,0.9451,0.0009,0.0001,0.0001,431.7,11789,1115
40554,Istanbul,Kartal,Atalar Mahallesi̇,0.4799,3,Very High,0.0003,0.0033,0.8847,0.1094,0.0023,419.46,31298,1523
